Municipios;Distritos;Secciones;Indicadores de renta media y mediana;Periodo;Total
28006 Alcobendas;2800601 Alcobendas distrito 01;2800601067 Alcobendas sección 01067;Renta neta media por persona ;2020;24.266
28006 Alcobendas;2800601 Alcobendas distrito 01;2800601068 Alcobendas sección 01068;Renta neta media por persona ;2020;29.761
28007 Alcorcón;;;Renta neta media por persona ;2020;13.522
28007 Alcorcón;2800701 Alcorcón distrito 01;;Renta neta media por persona ;2020;13.102
28007 Alcorcón;2800701 Alcorcón distrito 01;2800701001 Alcorcón sección 01001;Renta neta media por persona ;2020;14.747
28007 Alcorcón;2800701 Alcorcón distrito 01;2800701002 Alcorcón sección 01002;Renta neta media por persona ;2020;9.269
28007 Alcorcón;2800701 Alcorcón distrito 01;2800701003 Alcorcón sección 01003;Renta neta media por persona ;2020;11.969
28007 Alcorcón;2800701 Alcorcón distrito 01;2800701004 Alcorcón sección 01004;Renta neta media por persona ;2020;9.930
28007 Alcorcón;2800701 Alcorcón distrito 01;2800701005 Alcorcón sección 01005;Renta neta media por persona ;2020;12.038
28007 Alcorcón;2800701 Alcorcón distrito 01;2800701006 Alcorcón sección 01006;Renta neta media por persona ;2020;11.492
28007 Alcorcón;2800701 Alcorcón distrito 01;2800701007 Alcorcón sección 01007;Renta neta media por persona ;2020;10.063
28007 Alcorcón;2800701 Alcorcón distrito 01;2800701008 Alcorcón sección 01008;Renta neta media por persona ;2020;10.365
28007 Alcorcón;2800701 Alcorcón distrito 01;2800701010 Alcorcón sección 01010;Renta neta media por persona ;2020;9.571
28007 Alcorcón;2800701 Alcorcón distrito 01;2800701011 Alcorcón sección 01011;Renta neta media por persona ;2020;9.379
28007 Alcorcón;2800701 Alcorcón distrito 01;2800701012 Alcorcón sección 01012;Renta neta media por persona ;2020;9.650
28007 Alcorcón;2800701 Alcorcón distrito 01;2800701013 Alcorcón sección 01013;Renta neta media por persona ;2020;9.513
28007 Alcorcón;2800701 Alcorcón distrito 01;2800701014 Alcorcón sección 01014;Renta neta media por persona ;2020;11.740
28007 Alcorcón;2800701 Alcorcón distrito 01;2800701015 Alcorcón sección 01015;Renta neta media por persona ;2020;20.367
28007 Alcorcón;2800701 Alcorcón distrito 01;2800701016 Alcorcón sección 01016;Renta neta media por persona ;2020;14.478
28007 Alcorcón;2800701 Alcorcón distrito 01;2800701017 Alcorcón sección 01017;Renta neta media por persona ;2020;18.569
28007 Alcorcón;2800701 Alcorcón distrito 01;2800701018 Alcorcón sección 01018;Renta neta media por persona ;2020;19.425
28007 Alcorcón;2800701 Alcorcón distrito 01;2800701019 Alcorcón sección 01019;Renta neta media por persona ;2020;15.014
28007 Alcorcón;2800701 Alcorcón distrito 01;2800701020 Alcorcón sección 01020;Renta neta media por persona ;2020;15.555
28007 Alcorcón;2800702 Alcorcón distrito 02;;Renta neta media por persona ;2020;15.072
28007 Alcorcón;2800702 Alcorcón distrito 02;2800702001 Alcorcón sección 02001;Renta neta media por persona ;2020;15.112
28007 Alcorcón;2800702 Alcorcón distrito 02;2800702002 Alcorcón sección 02002;Renta neta media por persona ;2020;16.608
28007 Alcorcón;2800702 Alcorcón distrito 02;2800702003 Alcorcón sección 02003;Renta neta media por persona ;2020;14.838
28007 Alcorcón;2800702 Alcorcón distrito 02;2800702004 Alcorcón sección 02004;Renta neta media por persona ;2020;16.302
28007 Alcorcón;2800702 Alcorcón distrito 02;2800702005 Alcorcón sección 02005;Renta neta media por persona ;2020;15.177
28007 Alcorcón;2800702 Alcorcón distrito 02;2800702006 Alcorcón sección 02006;Renta neta media por persona ;2020;16.622
28007 Alcorcón;2800702 Alcorcón distrito 02;2800702007 Alcorcón sección 02007;Renta neta media por persona ;2020;17.275
28007 Alcorcón;2800702 Alcorcón distrito 02;2800702008 Alcorcón sección 02008;Renta neta media por persona ;2020;21.498
28007 Alcorcón;2800702 Alcorcón distrito 02;2800702009 Alcorcón sección 02009;Renta neta media por persona ;2020;15.615
28007 Alcorcón;2800702 Alcorcón distrito 02;2800702010 Alcorcón sección 02010;Renta neta media por persona ;2020;13.574
28007 Alcorcón;2800702 Alcorcón distrito 02;2800702011 Alcorcón sección 02011;Renta neta media por persona ;2020;12.995
28007 Alcorcón;2800702 Alcorcón distrito 02;2800702012 Alcorcón sección 02012;Renta neta media por persona ;2020;11.656
28007 Alcorcón;2800702 Alcorcón distrito 02;2800702013 Alcorcón sección 02013;Renta neta media por persona ;2020;12.017
28007 Alcorcón;2800702 Alcorcón distrito 02;2800702014 Alcorcón sección 02014;Renta neta media por persona ;2020;12.782
28007 Alcorcón;2800702 Alcorcón distrito 02;2800702015 Alcorcón sección 02015;Renta neta media por persona ;2020;14.123
28007 Alcorcón;2800702 Alcorcón distrito 02;2800702016 Alcorcón sección 02016;Renta neta media por persona ;2020;14.731
28007 Alcorcón;2800702 Alcorcón distrito 02;2800702017 Alcorcón sección 02017;Renta neta media por persona ;2020;14.314
28007 Alcorcón;2800702 Alcorcón distrito 02;2800702019 Alcorcón sección 02019;Renta neta media por persona ;2020;14.721
28007 Alcorcón;2800702 Alcorcón distrito 02;2800702020 Alcorcón sección 02020;Renta neta media por persona ;2020;16.195
28007 Alcorcón;2800702 Alcorcón distrito 02;2800702021 Alcorcón sección 02021;Renta neta media por persona ;2020;17.454
28007 Alcorcón;2800702 Alcorcón distrito 02;2800702022 Alcorcón sección 02022;Renta neta media por persona ;2020;11.766
28007 Alcorcón;2800702 Alcorcón distrito 02;2800702023 Alcorcón sección 02023;Renta neta media por persona ;2020;14.784
28007 Alcorcón;2800702 Alcorcón distrito 02;2800702024 Alcorcón sección 02024;Renta neta media por persona ;2020;15.749
28007 Alcorcón;2800702 Alcorcón distrito 02;2800702025 Alcorcón sección 02025;Renta neta media por persona ;2020;16.709
28007 Alcorcón;2800702 Alcorcón distrito 02;2800702026 Alcorcón sección 02026;Renta neta media por persona ;2020;15.282
28007 Alcorcón;2800702 Alcorcón distrito 02;2800702027 Alcorcón sección 02027;Renta neta media por persona ;2020;14.779
28007 Alcorcón;2800702 Alcorcón distrito 02;2800702028 Alcorcón sección 02028;Renta neta media por persona ;2020;14.426
28007 Alcorcón;2800702 Alcorcón distrito 02;2800702029 Alcorcón sección 02029;Renta neta media por persona ;2020;11.960
28007 Alcorcón;2800702 Alcorcón distrito 02;2800702030 Alcorcón sección 02030;Renta neta media por persona ;2020;17.246
28007 Alcorcón;2800702 Alcorcón distrito 02;2800702031 Alcorcón sección 02031;Renta neta media por persona ;2020;14.150
28007 Alcorcón;2800702 Alcorcón distrito 02;2800702032 Alcorcón sección 02032;Renta neta media por persona ;2020;16.941
28007 Alcorcón;2800702 Alcorcón distrito 02;2800702033 Alcorcón sección 02033;Renta neta media por persona ;2020;11.221
28007 Alcorcón;2800702 Alcorcón distrito 02;2800702034 Alcorcón sección 02034;Renta neta media por persona ;2020;15.860
28007 Alcorcón;2800702 Alcorcón distrito 02;2800702035 Alcorcón sección 02035;Renta neta media por persona ;2020;15.780
28007 Alcorcón;2800702 Alcorcón distrito 02;2800702036 Alcorcón sección 02036;Renta neta media por persona ;2020;14.871
28007 Alcorcón;2800702 Alcorcón distrito 02;2800702037 Alcorcón sección 02037;Renta neta media por persona ;2020;18.201
28007 Alcorcón;2800702 Alcorcón distrito 02;2800702038 Alcorcón sección 02038;Renta neta media por persona ;2020;18.448
28007 Alcorcón;2800703 Alcorcón distrito 03;;Renta neta media por persona ;2020;12.480
28007 Alcorcón;2800703 Alcorcón distrito 03;2800703001 Alcorcón sección 03001;Renta neta media por persona ;2020;11.958
28007 Alcorcón;2800703 Alcorcón distrito 03;2800703002 Alcorcón sección 03002;Renta neta media por persona ;2020;10.148
28007 Alcorcón;2800703 Alcorcón distrito 03;2800703003 Alcorcón sección 03003;Renta neta media por persona ;2020;11.445
28007 Alcorcón;2800703 Alcorcón distrito 03;2800703004 Alcorcón sección 03004;Renta neta media por persona ;2020;10.395
28007 Alcorcón;2800703 Alcorcón distrito 03;2800703005 Alcorcón sección 03005;Renta neta media por persona ;2020;13.063
28007 Alcorcón;2800703 Alcorcón distrito 03;2800703006 Alcorcón sección 03006;Renta neta media por persona ;2020;9.387
28007 Alcorcón;2800703 Alcorcón distrito 03;2800703007 Alcorcón sección 03007;Renta neta media por persona ;2020;10.276
28007 Alcorcón;2800703 Alcorcón distrito 03;2800703008 Alcorcón sección 03008;Renta neta media por persona ;2020;9.072
28007 Alcorcón;2800703 Alcorcón distrito 03;2800703009 Alcorcón sección 03009;Renta neta media por persona ;2020;12.969
28007 Alcorcón;2800703 Alcorcón distrito 03;2800703010 Alcorcón sección 03010;Renta neta media por persona ;2020;9.774
28007 Alcorcón;2800703 Alcorcón distrito 03;2800703011 Alcorcón sección 03011;Renta neta media por persona ;2020;13.007
28007 Alcorcón;2800703 Alcorcón distrito 03;2800703012 Alcorcón sección 03012;Renta neta media por persona ;2020;14.105
28007 Alcorcón;2800703 Alcorcón distrito 03;2800703013 Alcorcón sección 03013;Renta neta media por persona ;2020;13.623
28007 Alcorcón;2800703 Alcorcón distrito 03;2800703014 Alcorcón sección 03014;Renta neta media por persona ;2020;14.970
28007 Alcorcón;2800703 Alcorcón distrito 03;2800703015 Alcorcón sección 03015;Renta neta media por persona ;2020;15.066
28007 Alcorcón;2800703 Alcorcón distrito 03;2800703016 Alcorcón sección 03016;Renta neta media por persona ;2020;13.775
28007 Alcorcón;2800703 Alcorcón distrito 03;2800703017 Alcorcón sección 03017;Renta neta media por persona ;2020;12.915
28007 Alcorcón;2800703 Alcorcón distrito 03;2800703018 Alcorcón sección 03018;Renta neta media por persona ;2020;12.552
28007 Alcorcón;2800703 Alcorcón distrito 03;2800703019 Alcorcón sección 03019;Renta neta media por persona ;2020;12.690
28007 Alcorcón;2800703 Alcorcón distrito 03;2800703020 Alcorcón sección 03020;Renta neta media por persona ;2020;14.144
28007 Alcorcón;2800703 Alcorcón distrito 03;2800703021 Alcorcón sección 03021;Renta neta media por persona ;2020;13.368
28007 Alcorcón;2800703 Alcorcón distrito 03;2800703022 Alcorcón sección 03022;Renta neta media por persona ;2020;15.814
28007 Alcorcón;2800703 Alcorcón distrito 03;2800703023 Alcorcón sección 03023;Renta neta media por persona ;2020;13.607
28007 Alcorcón;2800703 Alcorcón distrito 03;2800703024 Alcorcón sección 03024;Renta neta media por persona ;2020;13.935
28007 Alcorcón;2800703 Alcorcón distrito 03;2800703025 Alcorcón sección 03025;Renta neta media por persona ;2020;11.930
28007 Alcorcón;2800703 Alcorcón distrito 03;2800703026 Alcorcón sección 03026;Renta neta media por persona ;2020;10.716
28007 Alcorcón;2800703 Alcorcón distrito 03;2800703027 Alcorcón sección 03027;Renta neta media por persona ;2020;12.585
28007 Alcorcón;2800703 Alcorcón distrito 03;2800703028 Alcorcón sección 03028;Renta neta media por persona ;2020;12.529
28007 Alcorcón;2800703 Alcorcón distrito 03;2800703029 Alcorcón sección 03029;Renta neta media por persona ;2020;10.665
28007 Alcorcón;2800704 Alcorcón distrito 04;;Renta neta media por persona ;2020;13.034
28007 Alcorcón;2800704 Alcorcón distrito 04;2800704001 Alcorcón sección 04001;Renta neta media por persona ;2020;8.448
28007 Alcorcón;2800704 Alcorcón distrito 04;2800704002 Alcorcón sección 04002;Renta neta media por persona ;2020;8.075
28007 Alcorcón;2800704 Alcorcón distrito 04;2800704003 Alcorcón sección 04003;Renta neta media por persona ;2020;8.631
28007 Alcorcón;2800704 Alcorcón distrito 04;2800704004 Alcorcón sección 04004;Renta neta media por persona ;2020;8.547
28007 Alcorcón;2800704 Alcorcón distrito 04;2800704005 Alcorcón sección 04005;Renta neta media por persona ;2020;8.933
28007 Alcorcón;2800704 Alcorcón distrito 04;2800704006 Alcorcón sección 04006;Renta neta media por persona ;2020;11.682
28007 Alcorcón;2800704 Alcorcón distrito 04;2800704007 Alcorcón sección 04007;Renta neta media por persona ;2020;13.315
28007 Alcorcón;2800704 Alcorcón distrito 04;2800704008 Alcorcón sección 04008;Renta neta media por persona ;2020;12.810
28007 Alcorcón;2800704 Alcorcón distrito 04;2800704009 Alcorcón sección 04009;Renta neta media por persona ;2020;8.891
28007 Alcorcón;2800704 Alcorcón distrito 04;2800704010 Alcorcón sección 04010;Renta neta media por persona ;2020;9.657
28007 Alcorcón;2800704 Alcorcón distrito 04;2800704011 Alcorcón sección 04011;Renta neta media por persona ;2020;9.165
28007 Alcorcón;2800704 Alcorcón distrito 04;2800704012 Alcorcón sección 04012;Renta neta media por persona ;2020;10.461
28007 Alcorcón;2800704 Alcorcón distrito 04;2800704013 Alcorcón sección 04013;Renta neta media por persona ;2020;9.102
28007 Alcorcón;2800704 Alcorcón distrito 04;2800704014 Alcorcón sección 04014;Renta neta media por persona ;2020;9.749
28007 Alcorcón;2800704 Alcorcón distrito 04;2800704015 Alcorcón sección 04015;Renta neta media por persona ;2020;13.093
28007 Alcorcón;2800704 Alcorcón distrito 04;2800704016 Alcorcón sección 04016;Renta neta media por persona ;2020;12.488
28007 Alcorcón;2800704 Alcorcón distrito 04;2800704017 Alcorcón sección 04017;Renta neta media por persona ;2020;9.645
28007 Alcorcón;2800704 Alcorcón distrito 04;2800704018 Alcorcón sección 04018;Renta neta media por persona ;2020;13.583
28007 Alcorcón;2800704 Alcorcón distrito 04;2800704019 Alcorcón sección 04019;Renta neta media por persona ;2020;13.062
28007 Alcorcón;2800704 Alcorcón distrito 04;2800704020 Alcorcón sección 04020;Renta neta media por persona ;2020;12.948
28007 Alcorcón;2800704 Alcorcón distrito 04;2800704021 Alcorcón sección 04021;Renta neta media por persona ;2020;10.006
28007 Alcorcón;2800704 Alcorcón distrito 04;2800704022 Alcorcón sección 04022;Renta neta media por persona ;2020;11.798
28007 Alcorcón;2800704 Alcorcón distrito 04;2800704023 Alcorcón sección 04023;Renta neta media por persona ;2020;17.555
28007 Alcorcón;2800704 Alcorcón distrito 04;2800704024 Alcorcón sección 04024;Renta neta media por persona ;2020;15.730
28007 Alcorcón;2800704 Alcorcón distrito 04;2800704025 Alcorcón sección 04025;Renta neta media por persona ;2020;14.787
28007 Alcorcón;2800704 Alcorcón distrito 04;2800704026 Alcorcón sección 04026;Renta neta media por persona ;2020;15.292
28007 Alcorcón;2800704 Alcorcón distrito 04;2800704027 Alcorcón sección 04027;Renta neta media por persona ;2020;13.864
28007 Alcorcón;2800704 Alcorcón distrito 04;2800704028 Alcorcón sección 04028;Renta neta media por persona ;2020;17.249
28007 Alcorcón;2800704 Alcorcón distrito 04;2800704029 Alcorcón sección 04029;Renta neta media por persona ;2020;20.806
28007 Alcorcón;2800704 Alcorcón distrito 04;2800704030 Alcorcón sección 04030;Renta neta media por persona ;2020;12.483
28007 Alcorcón;2800704 Alcorcón distrito 04;2800704031 Alcorcón sección 04031;Renta neta media por persona ;2020;14.169
28007 Alcorcón;2800704 Alcorcón distrito 04;2800704032 Alcorcón sección 04032;Renta neta media por persona ;2020;15.087
28007 Alcorcón;2800704 Alcorcón distrito 04;2800704033 Alcorcón sección 04033;Renta neta media por persona ;2020;15.523
